num_epochs,lr_generator,lr_discriminator,schedule,nb_step_discrim,nb_epoch_fade_in_new_layer,EMA_value,device,use_loss,momment_loss,scaling_penalty,betas_generator,betas_discriminator,scaling,batch_size,num_batches_per_epoch,target_len,nb_features,ks_conv,key_features,value_features,ks_value,ks_query,ks_key,num_workers,path_to_pretrain,cardinality,embedding_dim,dataset,which_model,model_id,bucket_name,channel_nb,pos_enc_dimension,self_attention,TrainingJobName,encoder_network_factor,DownloadStatus,TrainingJobStatus,SaveLocation,UploadS3,UploadS3Location,context_length,LARS,missing_values_stretch,cold_start_value
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__12_37_29__962,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-123729-962,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-123729-962,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__12_37_49__212,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-123749-212,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-123749-212,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__12_38_11__824,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-123811-824,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-123811-824,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__12_38_28__279,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-123828-279,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-123828-279,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__12_38_45__885,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-123845-885,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-123845-885,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__12_39_09__412,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-123909-412,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-123909-412,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_34_51__813,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-28092021-183451-813,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-183451-813,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_35_12__466,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-28092021-183512-466,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-183512-466,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_35_33__360,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-28092021-183533-360,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-183533-360,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_35_54__249,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-28092021-183554-249,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-183554-249,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_36_16__583,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-28092021-183616-583,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-183616-583,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_36_38__814,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-28092021-183638-814,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-183638-814,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_36_59__906,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-28092021-183659-906,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-183659-906,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_37_20__838,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-28092021-183720-838,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-183720-838,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_37_43__7,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-28092021-183743-7,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-183743-7,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_38_08__720,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-28092021-183808-720,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-183808-720,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_38_31__62,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-28092021-183831-62,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-183831-62,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_38_54__800,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-28092021-183854-800,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-183854-800,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_41_16__710,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-28092021-184116-710,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-184116-710,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_41_43__563,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-28092021-184143-563,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-184143-563,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_42_06__624,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-28092021-184206-624,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-184206-624,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_42_51__186,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-28092021-184251-186,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-184251-186,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_43_12__6,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-28092021-184312-6,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-184312-6,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_43_38__481,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-28092021-184338-481,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-184338-481,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_44_01__922,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-28092021-184401-922,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-184401-922,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_44_32__160,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-28092021-184432-160,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-184432-160,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_45_01__703,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-28092021-184501-703,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-184501-703,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_45_32__546,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-28092021-184532-546,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-184532-546,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_46_01__347,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-28092021-184601-347,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-184601-347,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_46_26__779,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-28092021-184626-779,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-184626-779,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_47_33__197,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-184733-197,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-184733-197,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_48_09__189,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-184809-189,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-184809-189,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_48_47__389,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-184847-389,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-184847-389,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_49_23__458,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-184923-458,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-184923-458,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_49_49__312,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-184949-312,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-184949-312,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_50_15__846,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185015-846,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185015-846,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_50_48__271,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-185048-271,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-185048-271,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_51_11__251,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-185111-251,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-185111-251,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_51_44__574,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-185144-574,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-185144-574,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_52_18__639,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185218-639,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185218-639,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_52_54__308,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-185254-308,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-185254-308,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_53_32__180,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-185332-180,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-185332-180,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_54_58__906,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-185458-906,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-185458-906,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_55_34__690,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185534-690,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185534-690,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_56_18__510,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-185618-510,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-185618-510,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,28_09_2021__18_57_04__744,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-28092021-185704-744,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-28092021-185704-744,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,28_09_2021__18_57_33__659,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-28092021-185733-659,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-28092021-185733-659,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,28_09_2021__18_58_01__39,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-28092021-185801-39,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-28092021-185801-39,0,False,0.0,0.0
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,512,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,28_09_2021__18_58_28__195,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-28092021-185828-195,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-28092021-185828-195,0,False,0.0,0.0
