Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
31058,North Dakota,US,2020-03-11,0.0,0.0
31059,North Dakota,US,2020-03-12,1.0,0.0
31060,North Dakota,US,2020-03-13,1.0,0.0
31061,North Dakota,US,2020-03-14,1.0,0.0
31062,North Dakota,US,2020-03-15,1.0,0.0
31063,North Dakota,US,2020-03-16,1.0,0.0
31064,North Dakota,US,2020-03-17,3.0,0.0
31065,North Dakota,US,2020-03-18,6.0,0.0
31066,North Dakota,US,2020-03-19,18.0,0.0
31067,North Dakota,US,2020-03-20,19.0,0.0
31068,North Dakota,US,2020-03-21,28.0,0.0
31069,North Dakota,US,2020-03-22,28.0,0.0
31070,North Dakota,US,2020-03-23,30.0,0.0
31071,North Dakota,US,2020-03-24,36.0,0.0
31072,North Dakota,US,2020-03-25,45.0,0.0
31073,North Dakota,US,2020-03-26,51.0,0.0
31074,North Dakota,US,2020-03-27,68.0,1.0
31075,North Dakota,US,2020-03-28,94.0,1.0
31076,North Dakota,US,2020-03-29,98.0,1.0
31077,North Dakota,US,2020-03-30,109.0,2.0
31078,North Dakota,US,2020-03-31,122.0,3.0
31079,North Dakota,US,2020-04-01,142.0,3.0
31080,North Dakota,US,2020-04-02,159.0,3.0
31081,North Dakota,US,2020-04-03,173.0,3.0
31082,North Dakota,US,2020-04-04,186.0,3.0
31083,North Dakota,US,2020-04-05,207.0,3.0
31084,North Dakota,US,2020-04-06,225.0,3.0
31085,North Dakota,US,2020-04-07,237.0,4.0
31086,North Dakota,US,2020-04-08,251.0,4.0
31087,North Dakota,US,2020-04-09,269.0,5.0
31088,North Dakota,US,2020-04-10,278.0,6.0
31089,North Dakota,US,2020-04-11,293.0,7.0
31090,North Dakota,US,2020-04-12,308.0,7.0
31091,North Dakota,US,2020-04-13,331.0,8.0
31092,North Dakota,US,2020-04-14,341.0,8.0
31093,North Dakota,US,2020-04-15,365.0,9.0
31094,North Dakota,US,2020-04-16,393.0,9.0
31095,North Dakota,US,2020-04-17,393.0,9.0
31096,North Dakota,US,2020-04-18,528.0,9.0
31097,North Dakota,US,2020-04-19,585.0,9.0
31098,North Dakota,US,2020-04-20,627.0,9.0
31099,North Dakota,US,2020-04-21,644.0,13.0
31123,Ohio,US,2020-01-22,0.0,0.0
31124,Ohio,US,2020-01-23,0.0,0.0
31125,Ohio,US,2020-01-24,0.0,0.0
31126,Ohio,US,2020-01-25,0.0,0.0
31127,Ohio,US,2020-01-26,0.0,0.0
31128,Ohio,US,2020-01-27,0.0,0.0
31129,Ohio,US,2020-01-28,0.0,0.0
31130,Ohio,US,2020-01-29,0.0,0.0
31131,Ohio,US,2020-01-30,0.0,0.0
31132,Ohio,US,2020-01-31,0.0,0.0
31133,Ohio,US,2020-02-01,0.0,0.0
31134,Ohio,US,2020-02-02,0.0,0.0
31135,Ohio,US,2020-02-03,0.0,0.0
31136,Ohio,US,2020-02-04,0.0,0.0
31137,Ohio,US,2020-02-05,0.0,0.0
31138,Ohio,US,2020-02-06,0.0,0.0
31139,Ohio,US,2020-02-07,0.0,0.0
31140,Ohio,US,2020-02-08,0.0,0.0
31141,Ohio,US,2020-02-09,0.0,0.0
31142,Ohio,US,2020-02-10,0.0,0.0
31143,Ohio,US,2020-02-11,0.0,0.0
31144,Ohio,US,2020-02-12,0.0,0.0
31145,Ohio,US,2020-02-13,0.0,0.0
31146,Ohio,US,2020-02-14,0.0,0.0
31147,Ohio,US,2020-02-15,0.0,0.0
31148,Ohio,US,2020-02-16,0.0,0.0
31149,Ohio,US,2020-02-17,0.0,0.0
31150,Ohio,US,2020-02-18,0.0,0.0
31151,Ohio,US,2020-02-19,0.0,0.0
31152,Ohio,US,2020-02-20,0.0,0.0
31153,Ohio,US,2020-02-21,0.0,0.0
31154,Ohio,US,2020-02-22,0.0,0.0
31155,Ohio,US,2020-02-23,0.0,0.0
31156,Ohio,US,2020-02-24,0.0,0.0
31157,Ohio,US,2020-02-25,0.0,0.0
31158,Ohio,US,2020-02-26,0.0,0.0
31159,Ohio,US,2020-02-27,0.0,0.0
31160,Ohio,US,2020-02-28,0.0,0.0
31161,Ohio,US,2020-02-29,0.0,0.0
31162,Ohio,US,2020-03-01,0.0,0.0
31163,Ohio,US,2020-03-02,0.0,0.0
31164,Ohio,US,2020-03-03,0.0,0.0
31165,Ohio,US,2020-03-04,0.0,0.0
31166,Ohio,US,2020-03-05,0.0,0.0
31167,Ohio,US,2020-03-06,0.0,0.0
31168,Ohio,US,2020-03-07,0.0,0.0
31169,Ohio,US,2020-03-08,0.0,0.0
31170,Ohio,US,2020-03-09,0.0,0.0
31171,Ohio,US,2020-03-10,3.0,0.0
31172,Ohio,US,2020-03-11,4.0,0.0
31173,Ohio,US,2020-03-12,5.0,0.0
31174,Ohio,US,2020-03-13,13.0,0.0
31175,Ohio,US,2020-03-14,26.0,0.0
31176,Ohio,US,2020-03-15,37.0,0.0
31177,Ohio,US,2020-03-16,50.0,0.0
31178,Ohio,US,2020-03-17,67.0,0.0
31179,Ohio,US,2020-03-18,86.0,0.0
31180,Ohio,US,2020-03-19,119.0,0.0
31181,Ohio,US,2020-03-20,173.0,2.0
31182,Ohio,US,2020-03-21,248.0,3.0
31183,Ohio,US,2020-03-22,356.0,3.0
31184,Ohio,US,2020-03-23,443.0,6.0
31185,Ohio,US,2020-03-24,567.0,8.0
31186,Ohio,US,2020-03-25,704.0,11.0
31187,Ohio,US,2020-03-26,868.0,15.0
31188,Ohio,US,2020-03-27,1137.0,19.0
31189,Ohio,US,2020-03-28,1406.0,25.0
31190,Ohio,US,2020-03-29,1653.0,29.0
31191,Ohio,US,2020-03-30,1933.0,40.0
31192,Ohio,US,2020-03-31,2199.0,55.0
31193,Ohio,US,2020-04-01,2547.0,65.0
31194,Ohio,US,2020-04-02,2901.0,81.0
31195,Ohio,US,2020-04-03,3312.0,91.0
31196,Ohio,US,2020-04-04,3739.0,102.0
31197,Ohio,US,2020-04-05,4043.0,119.0
31198,Ohio,US,2020-04-06,4453.0,142.0
31199,Ohio,US,2020-04-07,4782.0,167.0
31200,Ohio,US,2020-04-08,5148.0,193.0
31201,Ohio,US,2020-04-09,5512.0,213.0
31202,Ohio,US,2020-04-10,5878.0,231.0
31203,Ohio,US,2020-04-11,6250.0,247.0
31204,Ohio,US,2020-04-12,6604.0,253.0
31205,Ohio,US,2020-04-13,6975.0,274.0
31206,Ohio,US,2020-04-14,7285.0,324.0
31207,Ohio,US,2020-04-15,7794.0,362.0
31208,Ohio,US,2020-04-16,8414.0,407.0
31209,Ohio,US,2020-04-17,9107.0,418.0
31210,Ohio,US,2020-04-18,10222.0,451.0
31211,Ohio,US,2020-04-19,11602.0,471.0
31212,Ohio,US,2020-04-20,12919.0,509.0
31213,Ohio,US,2020-04-21,13725.0,557.0
31237,Oklahoma,US,2020-01-22,0.0,0.0
31238,Oklahoma,US,2020-01-23,0.0,0.0
31239,Oklahoma,US,2020-01-24,0.0,0.0
31240,Oklahoma,US,2020-01-25,0.0,0.0
31241,Oklahoma,US,2020-01-26,0.0,0.0
31242,Oklahoma,US,2020-01-27,0.0,0.0
31243,Oklahoma,US,2020-01-28,0.0,0.0
31244,Oklahoma,US,2020-01-29,0.0,0.0
31245,Oklahoma,US,2020-01-30,0.0,0.0
31246,Oklahoma,US,2020-01-31,0.0,0.0
31247,Oklahoma,US,2020-02-01,0.0,0.0
31248,Oklahoma,US,2020-02-02,0.0,0.0
31249,Oklahoma,US,2020-02-03,0.0,0.0
31250,Oklahoma,US,2020-02-04,0.0,0.0
31251,Oklahoma,US,2020-02-05,0.0,0.0
31252,Oklahoma,US,2020-02-06,0.0,0.0
31253,Oklahoma,US,2020-02-07,0.0,0.0
31254,Oklahoma,US,2020-02-08,0.0,0.0
31255,Oklahoma,US,2020-02-09,0.0,0.0
31256,Oklahoma,US,2020-02-10,0.0,0.0
31257,Oklahoma,US,2020-02-11,0.0,0.0
31258,Oklahoma,US,2020-02-12,0.0,0.0
31259,Oklahoma,US,2020-02-13,0.0,0.0
31260,Oklahoma,US,2020-02-14,0.0,0.0
31261,Oklahoma,US,2020-02-15,0.0,0.0
31262,Oklahoma,US,2020-02-16,0.0,0.0
31263,Oklahoma,US,2020-02-17,0.0,0.0
31264,Oklahoma,US,2020-02-18,0.0,0.0
31265,Oklahoma,US,2020-02-19,0.0,0.0
31266,Oklahoma,US,2020-02-20,0.0,0.0
31267,Oklahoma,US,2020-02-21,0.0,0.0
31268,Oklahoma,US,2020-02-22,0.0,0.0
31269,Oklahoma,US,2020-02-23,0.0,0.0
31270,Oklahoma,US,2020-02-24,0.0,0.0
31271,Oklahoma,US,2020-02-25,0.0,0.0
31272,Oklahoma,US,2020-02-26,0.0,0.0
31273,Oklahoma,US,2020-02-27,0.0,0.0
31274,Oklahoma,US,2020-02-28,0.0,0.0
31275,Oklahoma,US,2020-02-29,0.0,0.0
31276,Oklahoma,US,2020-03-01,0.0,0.0
31277,Oklahoma,US,2020-03-02,0.0,0.0
31278,Oklahoma,US,2020-03-03,0.0,0.0
31279,Oklahoma,US,2020-03-04,0.0,0.0
31280,Oklahoma,US,2020-03-05,0.0,0.0
31281,Oklahoma,US,2020-03-06,0.0,0.0
31282,Oklahoma,US,2020-03-07,0.0,0.0
31283,Oklahoma,US,2020-03-08,0.0,0.0
31284,Oklahoma,US,2020-03-09,0.0,0.0
31285,Oklahoma,US,2020-03-10,2.0,0.0
31286,Oklahoma,US,2020-03-11,2.0,0.0
31287,Oklahoma,US,2020-03-12,2.0,0.0
31288,Oklahoma,US,2020-03-13,2.0,0.0
31289,Oklahoma,US,2020-03-14,4.0,0.0
31290,Oklahoma,US,2020-03-15,7.0,0.0
31291,Oklahoma,US,2020-03-16,10.0,0.0
31292,Oklahoma,US,2020-03-17,19.0,0.0
31293,Oklahoma,US,2020-03-18,19.0,0.0
31294,Oklahoma,US,2020-03-19,44.0,1.0
31295,Oklahoma,US,2020-03-20,49.0,1.0
31296,Oklahoma,US,2020-03-21,53.0,1.0
31297,Oklahoma,US,2020-03-22,67.0,2.0
31298,Oklahoma,US,2020-03-23,81.0,2.0
31299,Oklahoma,US,2020-03-24,106.0,3.0
31300,Oklahoma,US,2020-03-25,164.0,5.0
31301,Oklahoma,US,2020-03-26,248.0,7.0
31302,Oklahoma,US,2020-03-27,322.0,8.0
31303,Oklahoma,US,2020-03-28,377.0,15.0
31304,Oklahoma,US,2020-03-29,429.0,16.0
31305,Oklahoma,US,2020-03-30,481.0,16.0
31306,Oklahoma,US,2020-03-31,568.0,23.0
31307,Oklahoma,US,2020-04-01,721.0,30.0
31308,Oklahoma,US,2020-04-02,881.0,34.0
31309,Oklahoma,US,2020-04-03,990.0,38.0
31310,Oklahoma,US,2020-04-04,1161.0,42.0
31311,Oklahoma,US,2020-04-05,1254.0,46.0
31312,Oklahoma,US,2020-04-06,1329.0,51.0
31313,Oklahoma,US,2020-04-07,1474.0,67.0
31314,Oklahoma,US,2020-04-08,1526.0,79.0
31315,Oklahoma,US,2020-04-09,1686.0,80.0
31316,Oklahoma,US,2020-04-10,1794.0,88.0
31317,Oklahoma,US,2020-04-11,1868.0,94.0
31318,Oklahoma,US,2020-04-12,1970.0,96.0
31319,Oklahoma,US,2020-04-13,2069.0,99.0
31320,Oklahoma,US,2020-04-14,2184.0,108.0
31321,Oklahoma,US,2020-04-15,2263.0,123.0
31322,Oklahoma,US,2020-04-16,2357.0,131.0
31323,Oklahoma,US,2020-04-17,2465.0,136.0
31324,Oklahoma,US,2020-04-18,2465.0,136.0
31325,Oklahoma,US,2020-04-19,2567.0,140.0
31326,Oklahoma,US,2020-04-20,2680.0,143.0
31327,Oklahoma,US,2020-04-21,2807.0,164.0
31351,Oregon,US,2020-01-22,0.0,0.0
31352,Oregon,US,2020-01-23,0.0,0.0
31353,Oregon,US,2020-01-24,0.0,0.0
31354,Oregon,US,2020-01-25,0.0,0.0
31355,Oregon,US,2020-01-26,0.0,0.0
31356,Oregon,US,2020-01-27,0.0,0.0
31357,Oregon,US,2020-01-28,0.0,0.0
31358,Oregon,US,2020-01-29,0.0,0.0
31359,Oregon,US,2020-01-30,0.0,0.0
31360,Oregon,US,2020-01-31,0.0,0.0
31361,Oregon,US,2020-02-01,0.0,0.0
31362,Oregon,US,2020-02-02,0.0,0.0
31363,Oregon,US,2020-02-03,0.0,0.0
31364,Oregon,US,2020-02-04,0.0,0.0
31365,Oregon,US,2020-02-05,0.0,0.0
31366,Oregon,US,2020-02-06,0.0,0.0
31367,Oregon,US,2020-02-07,0.0,0.0
31368,Oregon,US,2020-02-08,0.0,0.0
31369,Oregon,US,2020-02-09,0.0,0.0
31370,Oregon,US,2020-02-10,0.0,0.0
31371,Oregon,US,2020-02-11,0.0,0.0
31372,Oregon,US,2020-02-12,0.0,0.0
31373,Oregon,US,2020-02-13,0.0,0.0
31374,Oregon,US,2020-02-14,0.0,0.0
31375,Oregon,US,2020-02-15,0.0,0.0
31376,Oregon,US,2020-02-16,0.0,0.0
31377,Oregon,US,2020-02-17,0.0,0.0
31378,Oregon,US,2020-02-18,0.0,0.0
31379,Oregon,US,2020-02-19,0.0,0.0
31380,Oregon,US,2020-02-20,0.0,0.0
31381,Oregon,US,2020-02-21,0.0,0.0
31382,Oregon,US,2020-02-22,0.0,0.0
31383,Oregon,US,2020-02-23,0.0,0.0
31384,Oregon,US,2020-02-24,0.0,0.0
31385,Oregon,US,2020-02-25,0.0,0.0
31386,Oregon,US,2020-02-26,0.0,0.0
31387,Oregon,US,2020-02-27,0.0,0.0
31388,Oregon,US,2020-02-28,0.0,0.0
31389,Oregon,US,2020-02-29,0.0,0.0
31390,Oregon,US,2020-03-01,0.0,0.0
31391,Oregon,US,2020-03-02,0.0,0.0
31392,Oregon,US,2020-03-03,0.0,0.0
31393,Oregon,US,2020-03-04,0.0,0.0
31394,Oregon,US,2020-03-05,0.0,0.0
31395,Oregon,US,2020-03-06,0.0,0.0
31396,Oregon,US,2020-03-07,0.0,0.0
31397,Oregon,US,2020-03-08,0.0,0.0
31398,Oregon,US,2020-03-09,0.0,0.0
31399,Oregon,US,2020-03-10,15.0,0.0
31400,Oregon,US,2020-03-11,19.0,0.0
31401,Oregon,US,2020-03-12,24.0,0.0
31402,Oregon,US,2020-03-13,30.0,0.0
31403,Oregon,US,2020-03-14,32.0,0.0
31404,Oregon,US,2020-03-15,36.0,1.0
31405,Oregon,US,2020-03-16,39.0,1.0
31406,Oregon,US,2020-03-17,66.0,1.0
31407,Oregon,US,2020-03-18,68.0,2.0
31408,Oregon,US,2020-03-19,88.0,3.0
31409,Oregon,US,2020-03-20,114.0,3.0
31410,Oregon,US,2020-03-21,114.0,5.0
31411,Oregon,US,2020-03-22,161.0,5.0
31412,Oregon,US,2020-03-23,191.0,5.0
31413,Oregon,US,2020-03-24,210.0,8.0
31414,Oregon,US,2020-03-25,266.0,10.0
31415,Oregon,US,2020-03-26,316.0,11.0
31416,Oregon,US,2020-03-27,416.0,12.0
31417,Oregon,US,2020-03-28,479.0,13.0
31418,Oregon,US,2020-03-29,548.0,13.0
31419,Oregon,US,2020-03-30,606.0,16.0
31420,Oregon,US,2020-03-31,690.0,18.0
31421,Oregon,US,2020-04-01,736.0,19.0
31422,Oregon,US,2020-04-02,826.0,21.0
31423,Oregon,US,2020-04-03,899.0,22.0
31424,Oregon,US,2020-04-04,899.0,22.0
31425,Oregon,US,2020-04-05,1068.0,27.0
31426,Oregon,US,2020-04-06,1068.0,27.0
31427,Oregon,US,2020-04-07,1132.0,29.0
31428,Oregon,US,2020-04-08,1181.0,33.0
31429,Oregon,US,2020-04-09,1321.0,44.0
31430,Oregon,US,2020-04-10,1322.0,44.0
31431,Oregon,US,2020-04-11,1371.0,48.0
31432,Oregon,US,2020-04-12,1527.0,52.0
31433,Oregon,US,2020-04-13,1584.0,53.0
31434,Oregon,US,2020-04-14,1633.0,55.0
31435,Oregon,US,2020-04-15,1663.0,58.0
31436,Oregon,US,2020-04-16,1736.0,64.0
31437,Oregon,US,2020-04-17,1785.0,70.0
31438,Oregon,US,2020-04-18,1844.0,72.0
31439,Oregon,US,2020-04-19,1910.0,74.0
31440,Oregon,US,2020-04-20,1957.0,75.0
31441,Oregon,US,2020-04-21,2004.0,78.0
31465,Pennsylvania,US,2020-01-22,0.0,0.0
31466,Pennsylvania,US,2020-01-23,0.0,0.0
31467,Pennsylvania,US,2020-01-24,0.0,0.0
31468,Pennsylvania,US,2020-01-25,0.0,0.0
31469,Pennsylvania,US,2020-01-26,0.0,0.0
31470,Pennsylvania,US,2020-01-27,0.0,0.0
31471,Pennsylvania,US,2020-01-28,0.0,0.0
31472,Pennsylvania,US,2020-01-29,0.0,0.0
31473,Pennsylvania,US,2020-01-30,0.0,0.0
31474,Pennsylvania,US,2020-01-31,0.0,0.0
31475,Pennsylvania,US,2020-02-01,0.0,0.0
31476,Pennsylvania,US,2020-02-02,0.0,0.0
31477,Pennsylvania,US,2020-02-03,0.0,0.0
31478,Pennsylvania,US,2020-02-04,0.0,0.0
31479,Pennsylvania,US,2020-02-05,0.0,0.0
31480,Pennsylvania,US,2020-02-06,0.0,0.0
31481,Pennsylvania,US,2020-02-07,0.0,0.0
31482,Pennsylvania,US,2020-02-08,0.0,0.0
31483,Pennsylvania,US,2020-02-09,0.0,0.0
31484,Pennsylvania,US,2020-02-10,0.0,0.0
31485,Pennsylvania,US,2020-02-11,0.0,0.0
31486,Pennsylvania,US,2020-02-12,0.0,0.0
31487,Pennsylvania,US,2020-02-13,0.0,0.0
31488,Pennsylvania,US,2020-02-14,0.0,0.0
31489,Pennsylvania,US,2020-02-15,0.0,0.0
31490,Pennsylvania,US,2020-02-16,0.0,0.0
31491,Pennsylvania,US,2020-02-17,0.0,0.0
31492,Pennsylvania,US,2020-02-18,0.0,0.0
31493,Pennsylvania,US,2020-02-19,0.0,0.0
31494,Pennsylvania,US,2020-02-20,0.0,0.0
31495,Pennsylvania,US,2020-02-21,0.0,0.0
31496,Pennsylvania,US,2020-02-22,0.0,0.0
31497,Pennsylvania,US,2020-02-23,0.0,0.0
31498,Pennsylvania,US,2020-02-24,0.0,0.0
31499,Pennsylvania,US,2020-02-25,0.0,0.0
31500,Pennsylvania,US,2020-02-26,0.0,0.0
31501,Pennsylvania,US,2020-02-27,0.0,0.0
31502,Pennsylvania,US,2020-02-28,0.0,0.0
31503,Pennsylvania,US,2020-02-29,0.0,0.0
31504,Pennsylvania,US,2020-03-01,0.0,0.0
31505,Pennsylvania,US,2020-03-02,0.0,0.0
31506,Pennsylvania,US,2020-03-03,0.0,0.0
31507,Pennsylvania,US,2020-03-04,0.0,0.0
31508,Pennsylvania,US,2020-03-05,0.0,0.0
31509,Pennsylvania,US,2020-03-06,0.0,0.0
31510,Pennsylvania,US,2020-03-07,0.0,0.0
31511,Pennsylvania,US,2020-03-08,0.0,0.0
31512,Pennsylvania,US,2020-03-09,0.0,0.0
31513,Pennsylvania,US,2020-03-10,12.0,0.0
31514,Pennsylvania,US,2020-03-11,16.0,0.0
31515,Pennsylvania,US,2020-03-12,22.0,0.0
31516,Pennsylvania,US,2020-03-13,41.0,0.0
31517,Pennsylvania,US,2020-03-14,47.0,0.0
31518,Pennsylvania,US,2020-03-15,66.0,0.0
31519,Pennsylvania,US,2020-03-16,77.0,0.0
31520,Pennsylvania,US,2020-03-17,112.0,0.0
31521,Pennsylvania,US,2020-03-18,152.0,0.0
31522,Pennsylvania,US,2020-03-19,206.0,1.0
31523,Pennsylvania,US,2020-03-20,303.0,1.0
31524,Pennsylvania,US,2020-03-21,396.0,2.0
31525,Pennsylvania,US,2020-03-22,509.0,4.0
31526,Pennsylvania,US,2020-03-23,698.0,6.0
31527,Pennsylvania,US,2020-03-24,946.0,8.0
31528,Pennsylvania,US,2020-03-25,1260.0,15.0
31529,Pennsylvania,US,2020-03-26,1795.0,18.0
31530,Pennsylvania,US,2020-03-27,2345.0,22.0
31531,Pennsylvania,US,2020-03-28,2845.0,34.0
31532,Pennsylvania,US,2020-03-29,3432.0,41.0
31533,Pennsylvania,US,2020-03-30,4155.0,50.0
31534,Pennsylvania,US,2020-03-31,4963.0,63.0
31535,Pennsylvania,US,2020-04-01,6009.0,74.0
31536,Pennsylvania,US,2020-04-02,7268.0,90.0
31537,Pennsylvania,US,2020-04-03,8570.0,102.0
31538,Pennsylvania,US,2020-04-04,10444.0,136.0
31539,Pennsylvania,US,2020-04-05,11589.0,151.0
31540,Pennsylvania,US,2020-04-06,13127.0,179.0
31541,Pennsylvania,US,2020-04-07,14853.0,247.0
31542,Pennsylvania,US,2020-04-08,16631.0,318.0
31543,Pennsylvania,US,2020-04-09,18300.0,345.0
31544,Pennsylvania,US,2020-04-10,20051.0,418.0
31545,Pennsylvania,US,2020-04-11,21719.0,503.0
31546,Pennsylvania,US,2020-04-12,22938.0,557.0
31547,Pennsylvania,US,2020-04-13,24292.0,589.0
31548,Pennsylvania,US,2020-04-14,25465.0,691.0
31549,Pennsylvania,US,2020-04-15,26753.0,779.0
31550,Pennsylvania,US,2020-04-16,28258.0,841.0
31551,Pennsylvania,US,2020-04-17,29888.0,921.0
31552,Pennsylvania,US,2020-04-18,31652.0,1042.0
31553,Pennsylvania,US,2020-04-19,32902.0,1276.0
31554,Pennsylvania,US,2020-04-20,33914.0,1348.0
31555,Pennsylvania,US,2020-04-21,35249.0,1614.0
31579,Puerto Rico,US,2020-01-22,0.0,0.0
31580,Puerto Rico,US,2020-01-23,0.0,0.0
31581,Puerto Rico,US,2020-01-24,0.0,0.0
31582,Puerto Rico,US,2020-01-25,0.0,0.0
31583,Puerto Rico,US,2020-01-26,0.0,0.0
31584,Puerto Rico,US,2020-01-27,0.0,0.0
31585,Puerto Rico,US,2020-01-28,0.0,0.0
31586,Puerto Rico,US,2020-01-29,0.0,0.0
31587,Puerto Rico,US,2020-01-30,0.0,0.0
31588,Puerto Rico,US,2020-01-31,0.0,0.0
31589,Puerto Rico,US,2020-02-01,0.0,0.0
31590,Puerto Rico,US,2020-02-02,0.0,0.0
31591,Puerto Rico,US,2020-02-03,0.0,0.0
31592,Puerto Rico,US,2020-02-04,0.0,0.0
31593,Puerto Rico,US,2020-02-05,0.0,0.0
31594,Puerto Rico,US,2020-02-06,0.0,0.0
31595,Puerto Rico,US,2020-02-07,0.0,0.0
31596,Puerto Rico,US,2020-02-08,0.0,0.0
31597,Puerto Rico,US,2020-02-09,0.0,0.0
31598,Puerto Rico,US,2020-02-10,0.0,0.0
31599,Puerto Rico,US,2020-02-11,0.0,0.0
31600,Puerto Rico,US,2020-02-12,0.0,0.0
31601,Puerto Rico,US,2020-02-13,0.0,0.0
31602,Puerto Rico,US,2020-02-14,0.0,0.0
31603,Puerto Rico,US,2020-02-15,0.0,0.0
31604,Puerto Rico,US,2020-02-16,0.0,0.0
31605,Puerto Rico,US,2020-02-17,0.0,0.0
31606,Puerto Rico,US,2020-02-18,0.0,0.0
31607,Puerto Rico,US,2020-02-19,0.0,0.0
31608,Puerto Rico,US,2020-02-20,0.0,0.0
31609,Puerto Rico,US,2020-02-21,0.0,0.0
31610,Puerto Rico,US,2020-02-22,0.0,0.0
31611,Puerto Rico,US,2020-02-23,0.0,0.0
31612,Puerto Rico,US,2020-02-24,0.0,0.0
31613,Puerto Rico,US,2020-02-25,0.0,0.0
31614,Puerto Rico,US,2020-02-26,0.0,0.0
31615,Puerto Rico,US,2020-02-27,0.0,0.0
31616,Puerto Rico,US,2020-02-28,0.0,0.0
31617,Puerto Rico,US,2020-02-29,0.0,0.0
31618,Puerto Rico,US,2020-03-01,0.0,0.0
31619,Puerto Rico,US,2020-03-02,0.0,0.0
31620,Puerto Rico,US,2020-03-03,0.0,0.0
31621,Puerto Rico,US,2020-03-04,0.0,0.0
31622,Puerto Rico,US,2020-03-05,0.0,0.0
31623,Puerto Rico,US,2020-03-06,0.0,0.0
31624,Puerto Rico,US,2020-03-07,0.0,0.0
31625,Puerto Rico,US,2020-03-08,0.0,0.0
31626,Puerto Rico,US,2020-03-09,0.0,0.0
31627,Puerto Rico,US,2020-03-10,0.0,0.0
31628,Puerto Rico,US,2020-03-11,0.0,0.0
31629,Puerto Rico,US,2020-03-12,0.0,0.0
31630,Puerto Rico,US,2020-03-13,0.0,0.0
31631,Puerto Rico,US,2020-03-14,3.0,0.0
31632,Puerto Rico,US,2020-03-15,5.0,0.0
31633,Puerto Rico,US,2020-03-16,5.0,0.0
31634,Puerto Rico,US,2020-03-17,5.0,0.0
31635,Puerto Rico,US,2020-03-18,5.0,0.0
31636,Puerto Rico,US,2020-03-19,5.0,0.0
31637,Puerto Rico,US,2020-03-20,14.0,0.0
31638,Puerto Rico,US,2020-03-21,21.0,1.0
31639,Puerto Rico,US,2020-03-22,23.0,1.0
31640,Puerto Rico,US,2020-03-23,31.0,2.0
31641,Puerto Rico,US,2020-03-24,39.0,2.0
31642,Puerto Rico,US,2020-03-25,51.0,2.0
31643,Puerto Rico,US,2020-03-26,64.0,2.0
31644,Puerto Rico,US,2020-03-27,79.0,3.0
31645,Puerto Rico,US,2020-03-28,100.0,3.0
31646,Puerto Rico,US,2020-03-29,127.0,3.0
31647,Puerto Rico,US,2020-03-30,174.0,6.0
31648,Puerto Rico,US,2020-03-31,239.0,8.0
31649,Puerto Rico,US,2020-04-01,286.0,11.0
31650,Puerto Rico,US,2020-04-02,316.0,12.0
31651,Puerto Rico,US,2020-04-03,316.0,15.0
31652,Puerto Rico,US,2020-04-04,452.0,18.0
31653,Puerto Rico,US,2020-04-05,475.0,20.0
31654,Puerto Rico,US,2020-04-06,513.0,21.0
31655,Puerto Rico,US,2020-04-07,573.0,23.0
31656,Puerto Rico,US,2020-04-08,620.0,24.0
31657,Puerto Rico,US,2020-04-09,683.0,33.0
31658,Puerto Rico,US,2020-04-10,725.0,39.0
31659,Puerto Rico,US,2020-04-11,788.0,42.0
31660,Puerto Rico,US,2020-04-12,897.0,44.0
31661,Puerto Rico,US,2020-04-13,903.0,45.0
31662,Puerto Rico,US,2020-04-14,923.0,45.0
31663,Puerto Rico,US,2020-04-15,974.0,51.0
31664,Puerto Rico,US,2020-04-16,1043.0,56.0
31665,Puerto Rico,US,2020-04-17,1068.0,58.0
31666,Puerto Rico,US,2020-04-18,1118.0,60.0
31667,Puerto Rico,US,2020-04-19,1213.0,62.0
31668,Puerto Rico,US,2020-04-20,1252.0,63.0
31669,Puerto Rico,US,2020-04-21,1298.0,64.0
31693,Rhode Island,US,2020-01-22,0.0,0.0
31694,Rhode Island,US,2020-01-23,0.0,0.0
31695,Rhode Island,US,2020-01-24,0.0,0.0
31696,Rhode Island,US,2020-01-25,0.0,0.0
31697,Rhode Island,US,2020-01-26,0.0,0.0
31698,Rhode Island,US,2020-01-27,0.0,0.0
31699,Rhode Island,US,2020-01-28,0.0,0.0
31700,Rhode Island,US,2020-01-29,0.0,0.0
31701,Rhode Island,US,2020-01-30,0.0,0.0
31702,Rhode Island,US,2020-01-31,0.0,0.0
31703,Rhode Island,US,2020-02-01,0.0,0.0
31704,Rhode Island,US,2020-02-02,0.0,0.0
31705,Rhode Island,US,2020-02-03,0.0,0.0
31706,Rhode Island,US,2020-02-04,0.0,0.0
31707,Rhode Island,US,2020-02-05,0.0,0.0
31708,Rhode Island,US,2020-02-06,0.0,0.0
31709,Rhode Island,US,2020-02-07,0.0,0.0
31710,Rhode Island,US,2020-02-08,0.0,0.0
31711,Rhode Island,US,2020-02-09,0.0,0.0
31712,Rhode Island,US,2020-02-10,0.0,0.0
31713,Rhode Island,US,2020-02-11,0.0,0.0
31714,Rhode Island,US,2020-02-12,0.0,0.0
31715,Rhode Island,US,2020-02-13,0.0,0.0
31716,Rhode Island,US,2020-02-14,0.0,0.0
